Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU534	9	411.464831738834	5497	0.0700594138100793	0.583333333333333	0	-0.468025233344976	0.37037037037037
OTU535	2	323	1907	1.24376067462679e-06	0	9	0.447213595499958	0
OTU539	1	0	0	3.014102533102e-168	0	29	0	0
OTU541	14	231.702415024549	6278	0.0985451829521886	0.659340659340659	1	0.949775622301865	0
OTU550	1	0	0	0.00685923720349088	0	0	-1.40407570003493	0
OTU551	1	0	0	3.014102533102e-168	0	30	0	0
OTU553	1	0	0	9.97282871851577e-192	0	50	0	0
OTU554	17	596.015548241047	9681	0.108395357094231	0.411764705882353	0	0.936050466689952	0.110726643598616
OTU557	1	0	0	9.97282871851577e-192	0	46	0	0
OTU560	2	323	3036	3.95192806903306e-08	0	11	0.408248290463863	0
OTU566	1	0	0	0.000474298923692508	0	4	-0.854704323447284	0
OTU568	3	6	6	5.63795150508764e-137	0.333333333333333	13	1.73205080756888	0
OTU572	3	1755.85904007082	10464	0.000323888337433273	0	9	0.447213595499958	0.444444444444444
OTU573	7	1149.83719735605	12695	0.0201351053836083	0.0952380952380952	3	-0.528025007856572	0.571428571428571
OTU574	2	0	0	1.61151777968794e-06	1	5	-0.282842712474619	0
OTU575	1	0	0	4.67068434275534e-159	0	18	-1	0
OTU576	1	0	0	9.97282871851577e-192	0	44	0	0
